MinHub ID,Name,Event Type,Start Date,End Date,Event Collection ID,End Repeat Date,Repeat Interval Code,Student Attendees,Adult Attendees
F5277765-5302-4CE4-8C40-25817895D272,Glow,Club,08/05/2016 19:08 PM,08/05/2016 21:08 PM,,,,0F9B5DF0-F7BC-47DC-A475-5CB466A68B17;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;24105CF1-81BA-4935-B7BD-52C6BB029E76;BECC4E4E-EE87-4494-A8E8-EF189DC1B3B0;53141653-CE17-4F12-8111-BF1C9C4EC6EA;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;EC5CD3BB-5519-418A-BDAA-0BB933B243A0;8A279226-BBA5-428D-9283-B62B3559F825;D666592E-9FEB-4AD6-B498-48AE71FF273C;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;9490B913-E87D-4B31-A032-DD86CA308FB4;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;3A0D0A04-425B-4B2F-BE24-6592E402023B;AE67B42F-9EF1-4FA9-A74A-547C8937FC20;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;6B0E4706-8B07-4D54-AACB-91A1E6A35860;2198D3F5-8655-4333-ADAD-CBE0A3823670;16FA2328-44EA-4F3B-AF4A-B1C23F9DFA50;003DB9EE-845E-4232-81A4-F047BA83F446;C79FB25F-5A02-4E44-B262-2111C5463F8D;4996E2D3-5F6A-49AE-93BE-1EF3334146F4;866A0490-619E-48F7-AFFE-C0127E318EE0;E258FA17-208A-49F7-B2A7-8272E9D1B46B;24F0D775-BB29-4EF2-8E75-6428A113B3DC;615F27CF-0B23-4067-90EF-C5ED8478B9B9;2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4,
71E18ECF-D625-4D0F-93EE-FCD0B15CFEF7,Youth United,Youth United,09/11/2015 19:09 PM,09/11/2015 21:09 PM,gwoxifkwbqavtisdeehedcrxwvnvbe,02/10/2025 19:02 PM,1,55C18036-E2E4-4F52-A0CF-17A3191A0A5C;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;D15D19E6-827F-42B6-8FFD-EF4B40480D15;48C2A84B-E97D-424D-A1AF-0926A291DF1B;B3002826-9C50-41BA-A8B8-5DF0AC9DE869;C0C4FE76-B751-4085-9596-DF410228D8E0;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;2198D3F5-8655-4333-ADAD-CBE0A3823670;F3B1C5CB-446D-467D-A42D-C8A2D277A075,
BA859120-0536-4D8A-B773-CCFE8F5DC389,Movie Night,Club,06/12/2015 19:06 PM,06/12/2015 21:06 PM,gwoxifkwbqavtisdeehedcrxwvnvbe,02/10/2025 19:02 PM,1,3DAB4853-921E-4B0C-87B4-21677A53B1B8;200DE832-3CC7-4EB4-976D-EA4EE40C9711;F3B1C5CB-446D-467D-A42D-C8A2D277A075;16FA2328-44EA-4F3B-AF4A-B1C23F9DFA50;D15D19E6-827F-42B6-8FFD-EF4B40480D15;EC5CD3BB-5519-418A-BDAA-0BB933B243A0;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;67232830-17EB-4E7F-BAF6-896C807D8177;B3002826-9C50-41BA-A8B8-5DF0AC9DE869;C0C4FE76-B751-4085-9596-DF410228D8E0;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;48C2A84B-E97D-424D-A1AF-0926A291DF1B;CDD7DD13-B9CD-4B85-BBAB-87D1CD2C96FC;A9475C87-DDEC-4F0B-AD0C-F8DF92E4FCE8;58DBE1C7-0743-4178-99EA-E94904187C1D,
A8C94B1E-E0DD-4250-A202-70FA9D8108F7,SingStar + Board,Club,08/07/2015 19:08 PM,08/07/2015 21:08 PM,gwoxifkwbqavtisdeehedcrxwvnvbe,02/10/2025 19:02 PM,1,C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;48C2A84B-E97D-424D-A1AF-0926A291DF1B;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;047C1C62-9274-4639-BA1E-16813B06B919;4AC2E179-C3B7-4F0D-9AE8-E561B057F1A3;EC5CD3BB-5519-418A-BDAA-0BB933B243A0;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;D15D19E6-827F-42B6-8FFD-EF4B40480D15;200DE832-3CC7-4EB4-976D-EA4EE40C9711;9490B913-E87D-4B31-A032-DD86CA308FB4;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;F3B1C5CB-446D-467D-A42D-C8A2D277A075;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;32C3F2D2-D18E-42AF-9C2F-40DE907B30C1;85013F4D-56A6-4970-8985-CECB8D2EF401;C0C4FE76-B751-4085-9596-DF410228D8E0;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;2198D3F5-8655-4333-ADAD-CBE0A3823670;B3002826-9C50-41BA-A8B8-5DF0AC9DE869;16FA2328-44EA-4F3B-AF4A-B1C23F9DFA50;58DBE1C7-0743-4178-99EA-E94904187C1D;CDD7DD13-B9CD-4B85-BBAB-87D1CD2C96FC;67232830-17EB-4E7F-BAF6-896C807D8177;A9475C87-DDEC-4F0B-AD0C-F8DF92E4FCE8,
22FF0B44-ACBB-4B1B-95FC-8D0D3EDAEF50,Messy,Club,11/27/2015 19:11 PM,11/27/2015 21:11 PM,gwoxifkwbqavtisdeehedcrxwvnvbe,02/10/2025 19:02 PM,1,9490B913-E87D-4B31-A032-DD86CA308FB4;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;16FA2328-44EA-4F3B-AF4A-B1C23F9DFA50;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;2198D3F5-8655-4333-ADAD-CBE0A3823670;047C1C62-9274-4639-BA1E-16813B06B919,
F5DBC059-7255-4274-9449-E2DF75693A83,Pajama night ,Club,07/22/2016 19:07 PM,07/22/2016 21:07 PM,,,,BECC4E4E-EE87-4494-A8E8-EF189DC1B3B0;E258FA17-208A-49F7-B2A7-8272E9D1B46B;8205B33F-458D-4A88-B941-CA4CC505F364;77D31B75-8D40-43DC-8386-FCA92DBED3BD;047C1C62-9274-4639-BA1E-16813B06B919;D666592E-9FEB-4AD6-B498-48AE71FF273C;BC4C281F-A643-4058-AAF6-0F0E57663E6B;D15D19E6-827F-42B6-8FFD-EF4B40480D15;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;3A0D0A04-425B-4B2F-BE24-6592E402023B;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;1045E4D0-0C94-4AE5-913F-1E6ECD457288;85013F4D-56A6-4970-8985-CECB8D2EF401;6B0E4706-8B07-4D54-AACB-91A1E6A35860;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;2198D3F5-8655-4333-ADAD-CBE0A3823670;827A3E92-5807-4B0F-B87F-5DA70B81DBBB;16FA2328-44EA-4F3B-AF4A-B1C23F9DFA50;003DB9EE-845E-4232-81A4-F047BA83F446;C79FB25F-5A02-4E44-B262-2111C5463F8D;4996E2D3-5F6A-49AE-93BE-1EF3334146F4;049CA52E-278E-473B-83E5-6E517C56B741;866A0490-619E-48F7-AFFE-C0127E318EE0;67232830-17EB-4E7F-BAF6-896C807D8177;FB1ED088-4502-4111-9847-FBB6A522BBFC;615F27CF-0B23-4067-90EF-C5ED8478B9B9;53141653-CE17-4F12-8111-BF1C9C4EC6EA,
721B2508-F781-480B-B435-2844F4563CA3,Xmas Skit,Club,12/04/2015 19:12 PM,12/04/2015 21:12 PM,gwoxifkwbqavtisdeehedcrxwvnvbe,02/10/2025 19:02 PM,1,4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;85013F4D-56A6-4970-8985-CECB8D2EF401;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;9490B913-E87D-4B31-A032-DD86CA308FB4;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;00571041-6E96-4D8B-B6B9-A0D6FB717BC8;C0C4FE76-B751-4085-9596-DF410228D8E0;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;67232830-17EB-4E7F-BAF6-896C807D8177;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;A9475C87-DDEC-4F0B-AD0C-F8DF92E4FCE8;047C1C62-9274-4639-BA1E-16813B06B919,
BB1083EC-CAB6-41A5-853C-E5FC8F03DC60,PoolParty,Club,12/16/2016 18:12 PM,12/16/2016 21:12 PM,,,,DDED7791-D807-4C37-88A8-BEA23998ABCE;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;BECC4E4E-EE87-4494-A8E8-EF189DC1B3B0;047C1C62-9274-4639-BA1E-16813B06B919;4AC2E179-C3B7-4F0D-9AE8-E561B057F1A3;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;D666592E-9FEB-4AD6-B498-48AE71FF273C;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;9490B913-E87D-4B31-A032-DD86CA308FB4;3A0D0A04-425B-4B2F-BE24-6592E402023B;9FD35594-62DE-4C15-9311-226C1DFCBB12;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;AE67B42F-9EF1-4FA9-A74A-547C8937FC20;3CE953F7-D0BB-4288-AF3F-F78770EFA79D;C0C4FE76-B751-4085-9596-DF410228D8E0;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;6B0E4706-8B07-4D54-AACB-91A1E6A35860;2198D3F5-8655-4333-ADAD-CBE0A3823670;827A3E92-5807-4B0F-B87F-5DA70B81DBBB;AB23B6CA-AE03-4451-BB85-EBE5FD7E8427;7CC59608-FF1A-4BC3-AB16-6C5786FF8B03;4996E2D3-5F6A-49AE-93BE-1EF3334146F4;C79FB25F-5A02-4E44-B262-2111C5463F8D;866A0490-619E-48F7-AFFE-C0127E318EE0;67232830-17EB-4E7F-BAF6-896C807D8177;24F0D775-BB29-4EF2-8E75-6428A113B3DC;615F27CF-0B23-4067-90EF-C5ED8478B9B9;53141653-CE17-4F12-8111-BF1C9C4EC6EA,
A9FCDC46-81A5-467D-84FF-6BDE27206E82,Nerds,Club,10/21/2016 19:10 PM,10/21/2016 21:10 PM,,,,BECC4E4E-EE87-4494-A8E8-EF189DC1B3B0;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;48C2A84B-E97D-424D-A1AF-0926A291DF1B;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;53141653-CE17-4F12-8111-BF1C9C4EC6EA;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;24F0D775-BB29-4EF2-8E75-6428A113B3DC;5172FFFD-F15D-44B6-8C06-8B1F124462D7;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;E5B83EAB-6A86-4FA9-8705-EBD72A380BA3;3A0D0A04-425B-4B2F-BE24-6592E402023B;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;C0C4FE76-B751-4085-9596-DF410228D8E0;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;AB23B6CA-AE03-4451-BB85-EBE5FD7E8427;3BF2ED95-8F3E-47C2-8619-1CC7E73AB913;7CC59608-FF1A-4BC3-AB16-6C5786FF8B03;C79FB25F-5A02-4E44-B262-2111C5463F8D;866A0490-619E-48F7-AFFE-C0127E318EE0;67232830-17EB-4E7F-BAF6-896C807D8177;FB1ED088-4502-4111-9847-FBB6A522BBFC;24105CF1-81BA-4935-B7BD-52C6BB029E76;946633F9-419F-4FAB-9DBF-57572DA3B8F8,
F7BD9682-FD42-44AF-B3C6-57932A66DC3D,Youth United,Youth United,03/11/2016 19:03 PM,03/11/2016 21:03 PM,towghbgtkqetbvepoqhjywxnxfbsur,04/12/2016 00:04 AM,1,,
73FED44F-0673-4536-AF9D-819C1164F5D5,Romeo & Juliet,Club,02/13/2015 19:02 PM,02/13/2015 21:02 PM,gwoxifkwbqavtisdeehedcrxwvnvbe,02/10/2025 19:02 PM,1,DF3DA990-8D79-4B6E-B3C7-76BE0772B899;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;ADE36B20-6C69-4C34-8F0C-BFE8CD79D9DD;4AC2E179-C3B7-4F0D-9AE8-E561B057F1A3;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;EC5CD3BB-5519-418A-BDAA-0BB933B243A0;047C1C62-9274-4639-BA1E-16813B06B919;9490B913-E87D-4B31-A032-DD86CA308FB4;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;200DE832-3CC7-4EB4-976D-EA4EE40C9711;F3B1C5CB-446D-467D-A42D-C8A2D277A075;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;32C3F2D2-D18E-42AF-9C2F-40DE907B30C1;85013F4D-56A6-4970-8985-CECB8D2EF401;C0C4FE76-B751-4085-9596-DF410228D8E0;3DAB4853-921E-4B0C-87B4-21677A53B1B8;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;67232830-17EB-4E7F-BAF6-896C807D8177;A9475C87-DDEC-4F0B-AD0C-F8DF92E4FCE8,
BC14C823-0806-43F6-BE89-638D4657D9EF,Car Rally,Club,10/28/2016 19:10 PM,10/28/2016 21:10 PM,,,,4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;9490B913-E87D-4B31-A032-DD86CA308FB4;D15D19E6-827F-42B6-8FFD-EF4B40480D15;946633F9-419F-4FAB-9DBF-57572DA3B8F8;4996E2D3-5F6A-49AE-93BE-1EF3334146F4;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;6B0E4706-8B07-4D54-AACB-91A1E6A35860;24105CF1-81BA-4935-B7BD-52C6BB029E76;827A3E92-5807-4B0F-B87F-5DA70B81DBBB;E258FA17-208A-49F7-B2A7-8272E9D1B46B;3A0D0A04-425B-4B2F-BE24-6592E402023B;C79FB25F-5A02-4E44-B262-2111C5463F8D,
ADD72A91-97BE-44D4-8ACD-72B63C84FA38,Bonfire Night,Club,06/05/2015 19:06 PM,06/05/2015 21:06 PM,gwoxifkwbqavtisdeehedcrxwvnvbe,02/10/2025 19:02 PM,1,48C2A84B-E97D-424D-A1AF-0926A291DF1B;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;02B76DA5-849B-48B8-8782-DE9DB3603B33;77D31B75-8D40-43DC-8386-FCA92DBED3BD;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;EC5CD3BB-5519-418A-BDAA-0BB933B243A0;D15D19E6-827F-42B6-8FFD-EF4B40480D15;200DE832-3CC7-4EB4-976D-EA4EE40C9711;F3B1C5CB-446D-467D-A42D-C8A2D277A075;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;D1D804E6-4DA4-4212-A7C7-A801F1DCA319;1045E4D0-0C94-4AE5-913F-1E6ECD457288;85013F4D-56A6-4970-8985-CECB8D2EF401;C0C4FE76-B751-4085-9596-DF410228D8E0;303A111D-7306-432A-8B13-209495D40A80;3DAB4853-921E-4B0C-87B4-21677A53B1B8;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;B3002826-9C50-41BA-A8B8-5DF0AC9DE869;16FA2328-44EA-4F3B-AF4A-B1C23F9DFA50;8BFD1FAF-CA23-4315-9F8D-7C20F6A7BEE7;2A20E45A-906F-4EE6-A521-6478CFCBDA5F;CDD7DD13-B9CD-4B85-BBAB-87D1CD2C96FC;67232830-17EB-4E7F-BAF6-896C807D8177;A9475C87-DDEC-4F0B-AD0C-F8DF92E4FCE8,
1ECEEA9A-98E0-479B-893B-91B30FC50E5F,Club,Club,11/20/2015 19:11 PM,11/20/2015 21:11 PM,gwoxifkwbqavtisdeehedcrxwvnvbe,02/10/2025 19:02 PM,1,4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;F3AB6EB4-17D3-4180-B61F-632951090A10;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;866A0490-619E-48F7-AFFE-C0127E318EE0;9490B913-E87D-4B31-A032-DD86CA308FB4;D15D19E6-827F-42B6-8FFD-EF4B40480D15;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;2198D3F5-8655-4333-ADAD-CBE0A3823670;C0C4FE76-B751-4085-9596-DF410228D8E0;4AC2E179-C3B7-4F0D-9AE8-E561B057F1A3;67232830-17EB-4E7F-BAF6-896C807D8177;0D28BC41-8336-4956-9CD1-C386FC46BCB9;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;047C1C62-9274-4639-BA1E-16813B06B919,
FDC7BC24-0C86-4A7C-8CE2-C9828550D959,Messy,Club,12/09/2016 19:12 PM,12/09/2016 21:12 PM,,,,24105CF1-81BA-4935-B7BD-52C6BB029E76;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;D666592E-9FEB-4AD6-B498-48AE71FF273C;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;D15D19E6-827F-42B6-8FFD-EF4B40480D15;3A0D0A04-425B-4B2F-BE24-6592E402023B;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;6B0E4706-8B07-4D54-AACB-91A1E6A35860;2198D3F5-8655-4333-ADAD-CBE0A3823670;C79FB25F-5A02-4E44-B262-2111C5463F8D;7CC59608-FF1A-4BC3-AB16-6C5786FF8B03;866A0490-619E-48F7-AFFE-C0127E318EE0;24F0D775-BB29-4EF2-8E75-6428A113B3DC;615F27CF-0B23-4067-90EF-C5ED8478B9B9;53141653-CE17-4F12-8111-BF1C9C4EC6EA,
7BF8E247-08DB-4D05-B341-B78BD1521EED,dcypher,Camp,10/01/2015 14:10 PM,10/04/2015 14:10 PM,,,,DDED7791-D807-4C37-88A8-BEA23998ABCE;67232830-17EB-4E7F-BAF6-896C807D8177,
5623C611-B936-44A0-8FF5-2A346E1CCBBD,Mixup,Club,,,,,,4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;2A20E45A-906F-4EE6-A521-6478CFCBDA5F;85013F4D-56A6-4970-8985-CECB8D2EF401;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;866A0490-619E-48F7-AFFE-C0127E318EE0;9490B913-E87D-4B31-A032-DD86CA308FB4;D15D19E6-827F-42B6-8FFD-EF4B40480D15;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;C0C4FE76-B751-4085-9596-DF410228D8E0;2198D3F5-8655-4333-ADAD-CBE0A3823670;32C3F2D2-D18E-42AF-9C2F-40DE907B30C1;4AC2E179-C3B7-4F0D-9AE8-E561B057F1A3;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;58DBE1C7-0743-4178-99EA-E94904187C1D;047C1C62-9274-4639-BA1E-16813B06B919,
DE145463-8C22-41EC-BEDB-4C9E14277425,,,,,,,,85013F4D-56A6-4970-8985-CECB8D2EF401;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;D15D19E6-827F-42B6-8FFD-EF4B40480D15;67232830-17EB-4E7F-BAF6-896C807D8177;EC5CD3BB-5519-418A-BDAA-0BB933B243A0;CDD7DD13-B9CD-4B85-BBAB-87D1CD2C96FC,
419E95B5-9D89-4417-802D-D16FC7A0542A,Battle Sexes,Club,09/16/2016 19:09 PM,09/16/2016 21:09 PM,,,,7CC59608-FF1A-4BC3-AB16-6C5786FF8B03;FB1ED088-4502-4111-9847-FBB6A522BBFC;003DB9EE-845E-4232-81A4-F047BA83F446;3A0D0A04-425B-4B2F-BE24-6592E402023B;A9475C87-DDEC-4F0B-AD0C-F8DF92E4FCE8;6B0E4706-8B07-4D54-AACB-91A1E6A35860;866A0490-619E-48F7-AFFE-C0127E318EE0;9490B913-E87D-4B31-A032-DD86CA308FB4;615F27CF-0B23-4067-90EF-C5ED8478B9B9;AB23B6CA-AE03-4451-BB85-EBE5FD7E8427;9C0979C6-24AE-498B-B93F-49C542893CCB;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;67232830-17EB-4E7F-BAF6-896C807D8177;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;2198D3F5-8655-4333-ADAD-CBE0A3823670;D8D83138-1CDA-463F-A94A-ACE14DE12BC8;BECC4E4E-EE87-4494-A8E8-EF189DC1B3B0;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;53141653-CE17-4F12-8111-BF1C9C4EC6EA;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;C79FB25F-5A02-4E44-B262-2111C5463F8D;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;C0C4FE76-B751-4085-9596-DF410228D8E0;634F858B-7E20-4108-9C6F-84660721A6BB;5172FFFD-F15D-44B6-8C06-8B1F124462D7;D15D19E6-827F-42B6-8FFD-EF4B40480D15;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;047C1C62-9274-4639-BA1E-16813B06B919;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;946633F9-419F-4FAB-9DBF-57572DA3B8F8,
FF41E839-2703-48F0-8E73-DE90FD61D84C,Craft night,Club,05/20/2016 19:05 PM,05/20/2016 21:05 PM,,,,0F9B5DF0-F7BC-47DC-A475-5CB466A68B17;2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4;BECC4E4E-EE87-4494-A8E8-EF189DC1B3B0;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;24F0D775-BB29-4EF2-8E75-6428A113B3DC;EC5CD3BB-5519-418A-BDAA-0BB933B243A0;D666592E-9FEB-4AD6-B498-48AE71FF273C;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;D15D19E6-827F-42B6-8FFD-EF4B40480D15;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;3A0D0A04-425B-4B2F-BE24-6592E402023B;A6081292-E758-40FE-B234-9F75448A86F4;3CE953F7-D0BB-4288-AF3F-F78770EFA79D;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;2198D3F5-8655-4333-ADAD-CBE0A3823670;827A3E92-5807-4B0F-B87F-5DA70B81DBBB;634F858B-7E20-4108-9C6F-84660721A6BB;7CC59608-FF1A-4BC3-AB16-6C5786FF8B03;866A0490-619E-48F7-AFFE-C0127E318EE0;A9475C87-DDEC-4F0B-AD0C-F8DF92E4FCE8;615F27CF-0B23-4067-90EF-C5ED8478B9B9;53141653-CE17-4F12-8111-BF1C9C4EC6EA,
817ECE2B-857C-4B85-953D-7A64BF05E40E,Aussie,Club,02/24/2017 19:02 PM,02/24/2017 21:02 PM,,,,003DB9EE-845E-4232-81A4-F047BA83F446;AE67B42F-9EF1-4FA9-A74A-547C8937FC20;924B2AEE-EDBC-4871-A7C2-9840E8553288;0E11A6F9-CF4C-46F5-871B-75A7F2A21F35;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;866A0490-619E-48F7-AFFE-C0127E318EE0;4996E2D3-5F6A-49AE-93BE-1EF3334146F4;D8D83138-1CDA-463F-A94A-ACE14DE12BC8;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;B1E111D0-7090-436B-AC3E-171F4E38CC19;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;6B0E4706-8B07-4D54-AACB-91A1E6A35860;5172FFFD-F15D-44B6-8C06-8B1F124462D7;A78B8E32-6607-42F5-A5F6-14CDEC1068A2;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;7CC59608-FF1A-4BC3-AB16-6C5786FF8B03;C79FB25F-5A02-4E44-B262-2111C5463F8D;827A3E92-5807-4B0F-B87F-5DA70B81DBBB,
CA0D35B0-780C-4BAA-B45A-6ECBADAC02FF,We Back,Club,02/10/2017 19:02 PM,02/10/2017 21:02 PM,,,,BECC4E4E-EE87-4494-A8E8-EF189DC1B3B0;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;48C2A84B-E97D-424D-A1AF-0926A291DF1B;047C1C62-9274-4639-BA1E-16813B06B919;EC5CD3BB-5519-418A-BDAA-0BB933B243A0;D666592E-9FEB-4AD6-B498-48AE71FF273C;5172FFFD-F15D-44B6-8C06-8B1F124462D7;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;5591D960-87B0-4610-A635-53664420E69F;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;8570F8AD-E827-4BF2-898C-090E7A7C9FF6;C0C4FE76-B751-4085-9596-DF410228D8E0;924B2AEE-EDBC-4871-A7C2-9840E8553288;7A3C5245-D0AD-43D2-8C13-1D7554D6F489;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;4B311C6C-9F90-44A1-9DFB-2DF66FF9EC76;6B0E4706-8B07-4D54-AACB-91A1E6A35860;827A3E92-5807-4B0F-B87F-5DA70B81DBBB;C79FB25F-5A02-4E44-B262-2111C5463F8D;7CC59608-FF1A-4BC3-AB16-6C5786FF8B03;CB3208EB-90DA-4CE6-A63F-21699B7724FE;4996E2D3-5F6A-49AE-93BE-1EF3334146F4;866A0490-619E-48F7-AFFE-C0127E318EE0;E258FA17-208A-49F7-B2A7-8272E9D1B46B;0E11A6F9-CF4C-46F5-871B-75A7F2A21F35;24105CF1-81BA-4935-B7BD-52C6BB029E76;2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4,
